epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
146,7287.3,0.76021,1.16125,1.32385,0.41759,0.39374,0.391,0.29418,1.09074,2.02774,1.707,0.00949524,0.00949524,0.00949524
147,7336.85,0.76807,1.17537,1.32318,0.49766,0.36102,0.39275,0.29247,1.09985,2.06033,1.70674,0.00948837,0.00948837,0.00948837
148,7386.37,0.7604,1.18635,1.31681,0.42596,0.39432,0.39117,0.29138,1.09755,2.05052,1.71287,0.00948147,0.00948147,0.00948147
149,7435.84,0.76605,1.15086,1.33616,0.42253,0.40811,0.38472,0.28584,1.09142,2.06126,1.70553,0.00947452,0.00947452,0.00947452
150,7485.18,0.76793,1.14324,1.3235,0.44156,0.40821,0.39746,0.29396,1.08877,2.05368,1.69868,0.00946752,0.00946752,0.00946752
151,7534.39,0.76746,1.14004,1.3363,0.42382,0.40847,0.39076,0.2866,1.11288,2.06453,1.71612,0.00946048,0.00946048,0.00946048
152,7584.02,0.74935,1.11923,1.30982,0.41908,0.38761,0.39033,0.28908,1.11044,2.04282,1.72165,0.0094534,0.0094534,0.0094534
153,7633.57,0.75205,1.13117,1.31073,0.41705,0.38222,0.37818,0.27869,1.10971,2.09659,1.73022,0.00944628,0.00944628,0.00944628
154,7683.09,0.75715,1.14727,1.31308,0.43204,0.39658,0.3899,0.28839,1.09941,2.05919,1.71271,0.00943911,0.00943911,0.00943911
155,7732.78,0.75719,1.07627,1.31474,0.44888,0.41655,0.40438,0.30071,1.09716,2.05622,1.71314,0.00943189,0.00943189,0.00943189
156,7782.32,0.74716,1.03278,1.30949,0.48465,0.41961,0.41877,0.31188,1.09407,2.0469,1.70836,0.00942464,0.00942464,0.00942464
157,7831.81,0.74152,1.0223,1.29918,0.44102,0.42545,0.40716,0.30419,1.1052,2.10912,1.72151,0.00941734,0.00941734,0.00941734
158,7880.92,0.73155,1.03838,1.30471,0.45226,0.39138,0.39883,0.29762,1.11478,2.08155,1.72802,0.00941,0.00941,0.00941
159,7930.44,0.74447,0.96819,1.30561,0.48551,0.39207,0.40929,0.30277,1.11149,2.07493,1.71666,0.00940262,0.00940262,0.00940262
160,7980.04,0.72123,0.96097,1.29146,0.43269,0.41399,0.41743,0.30834,1.09529,2.0495,1.70929,0.00939519,0.00939519,0.00939519
161,8029.42,0.72555,0.9525,1.2881,0.45516,0.41012,0.42651,0.31874,1.1019,2.05455,1.7087,0.00938772,0.00938772,0.00938772
162,8079.14,0.72537,0.98636,1.28312,0.47701,0.42655,0.43414,0.32579,1.09007,2.0096,1.7123,0.0093802,0.0093802,0.0093802
163,8128.41,0.72513,0.97766,1.28567,0.55213,0.39129,0.43625,0.32876,1.0885,2.05811,1.71077,0.00937265,0.00937265,0.00937265
164,8178.17,0.71939,0.92802,1.28731,0.49558,0.40382,0.43346,0.32142,1.10299,2.057,1.73524,0.00936505,0.00936505,0.00936505
165,8227.6,0.72158,0.9345,1.28318,0.47894,0.4041,0.43099,0.32137,1.11001,2.08713,1.73776,0.00935741,0.00935741,0.00935741
166,8276.91,0.7195,0.91271,1.28428,0.4882,0.39585,0.42343,0.31673,1.10505,2.09552,1.73752,0.00934973,0.00934973,0.00934973
167,8326.28,0.71433,0.88076,1.27849,0.53987,0.36346,0.42011,0.31523,1.09621,2.12204,1.72353,0.009342,0.009342,0.009342
168,8375.73,0.70446,0.87875,1.26977,0.50515,0.38109,0.42169,0.31441,1.09583,2.1061,1.72982,0.00933423,0.00933423,0.00933423
169,8425.21,0.71071,0.88958,1.26857,0.48915,0.38085,0.42358,0.31599,1.09844,2.1427,1.72362,0.00932642,0.00932642,0.00932642
170,8474.62,0.7217,0.93569,1.28138,0.51471,0.38263,0.42393,0.31354,1.10001,2.11643,1.72038,0.00931857,0.00931857,0.00931857
171,8524.26,0.70021,0.87183,1.26402,0.51648,0.36483,0.41894,0.31215,1.09944,2.09959,1.72116,0.00931067,0.00931067,0.00931067
172,8573.9,0.69586,0.83641,1.27283,0.5178,0.35197,0.40869,0.30369,1.10096,2.12891,1.72483,0.00930274,0.00930274,0.00930274
173,8623.59,0.69765,0.85169,1.26254,0.43174,0.37912,0.40042,0.29923,1.09331,2.14548,1.72117,0.00929476,0.00929476,0.00929476
174,8673.18,0.69717,0.84645,1.25926,0.42445,0.39186,0.40891,0.30732,1.09893,2.13527,1.72659,0.00928674,0.00928674,0.00928674
175,8722.45,0.69063,0.82306,1.24952,0.45583,0.40652,0.41543,0.31021,1.10216,2.1282,1.72861,0.00927867,0.00927867,0.00927867
176,8771.62,0.70651,0.81857,1.26093,0.44011,0.4065,0.41993,0.31312,1.10294,2.10382,1.72232,0.00927057,0.00927057,0.00927057
177,8821.2,0.69366,0.82961,1.25417,0.49523,0.39181,0.42217,0.3153,1.09884,2.10473,1.7254,0.00926242,0.00926242,0.00926242
178,8871,0.70705,0.81848,1.26515,0.49347,0.38489,0.42045,0.31505,1.10298,2.14436,1.72954,0.00925423,0.00925423,0.00925423
179,8920.51,0.69127,0.80072,1.25138,0.49423,0.37254,0.42277,0.31387,1.10231,2.14537,1.72823,0.00924601,0.00924601,0.00924601
180,8969.79,0.69255,0.79671,1.2517,0.46949,0.40003,0.4264,0.31451,1.11062,2.14356,1.73834,0.00923774,0.00923774,0.00923774
181,9019.44,0.69187,0.79009,1.24651,0.45865,0.40752,0.42497,0.31604,1.10998,2.12844,1.7437,0.00922942,0.00922942,0.00922942
182,9068.62,0.67853,0.79326,1.2357,0.44353,0.42808,0.42416,0.31331,1.11455,2.12295,1.74622,0.00922107,0.00922107,0.00922107
183,9118.12,0.68003,0.81786,1.23063,0.47199,0.39936,0.42277,0.31301,1.11158,2.13396,1.7503,0.00921268,0.00921268,0.00921268
184,9167.55,0.6738,0.78692,1.23716,0.42378,0.43462,0.42703,0.31506,1.10746,2.12839,1.74796,0.00920424,0.00920424,0.00920424
185,9217.17,0.68684,0.77979,1.25087,0.42065,0.41668,0.4141,0.30776,1.10269,2.16667,1.7393,0.00919576,0.00919576,0.00919576
186,9266.81,0.66625,0.78691,1.22345,0.41988,0.4177,0.4192,0.312,1.10982,2.17118,1.74833,0.00918725,0.00918725,0.00918725
187,9316.36,0.66823,0.77794,1.22819,0.43842,0.40689,0.41323,0.30679,1.10956,2.18718,1.75022,0.00917869,0.00917869,0.00917869
188,9366.19,0.6708,0.79169,1.23363,0.44019,0.40041,0.41533,0.31002,1.10107,2.1799,1.73745,0.00917009,0.00917009,0.00917009
189,9415.6,0.66721,0.79321,1.22781,0.46584,0.3758,0.41334,0.30584,1.10545,2.17711,1.73491,0.00916145,0.00916145,0.00916145
190,9465.04,0.67298,0.75858,1.2349,0.41298,0.41212,0.41684,0.30902,1.10575,2.19503,1.73327,0.00915277,0.00915277,0.00915277
191,9514.63,0.66801,0.75911,1.22937,0.3954,0.4193,0.41981,0.31022,1.11399,2.19057,1.74169,0.00914405,0.00914405,0.00914405
192,9564.18,0.66912,0.73885,1.22731,0.44621,0.38658,0.41735,0.30715,1.11425,2.17428,1.74814,0.00913529,0.00913529,0.00913529
193,9614.15,0.66742,0.76391,1.2307,0.46509,0.38564,0.41763,0.30977,1.11665,2.19611,1.74802,0.00912649,0.00912649,0.00912649
194,9663.59,0.66749,0.72792,1.22483,0.45638,0.39203,0.41769,0.31066,1.11165,2.20724,1.74708,0.00911764,0.00911764,0.00911764
195,9713.22,0.66984,0.73694,1.22235,0.4429,0.38993,0.41138,0.3091,1.12001,2.20736,1.758,0.00910876,0.00910876,0.00910876
196,9762.7,0.66687,0.72768,1.22422,0.43357,0.41537,0.41332,0.31014,1.1058,2.20577,1.74395,0.00909984,0.00909984,0.00909984
197,9812.06,0.66417,0.73332,1.21633,0.42008,0.41711,0.41224,0.30885,1.10836,2.1963,1.74516,0.00909088,0.00909088,0.00909088
198,9861.44,0.66659,0.73006,1.21987,0.44416,0.39932,0.40942,0.30696,1.1115,2.22242,1.75023,0.00908188,0.00908188,0.00908188
199,9910.76,0.65787,0.71777,1.22022,0.44858,0.40908,0.41275,0.30962,1.10816,2.21984,1.74991,0.00907284,0.00907284,0.00907284
200,9960.62,0.65738,0.73735,1.2225,0.45421,0.38613,0.41137,0.30621,1.10491,2.22028,1.74554,0.00906375,0.00906375,0.00906375
201,10009.9,0.66973,0.75789,1.22591,0.46533,0.39697,0.41018,0.30567,1.10187,2.21603,1.74176,0.00905463,0.00905463,0.00905463
202,10059,0.64835,0.71532,1.21229,0.46056,0.41035,0.40942,0.30625,1.10251,2.21969,1.73981,0.00904547,0.00904547,0.00904547
203,10108.8,0.64692,0.72717,1.2022,0.45807,0.41188,0.41105,0.3068,1.10443,2.22057,1.74525,0.00903627,0.00903627,0.00903627
204,10158.2,0.65197,0.69563,1.20945,0.45981,0.41541,0.4184,0.31078,1.10325,2.22812,1.74517,0.00902703,0.00902703,0.00902703
205,10207.7,0.658,0.7539,1.22364,0.43607,0.42633,0.42155,0.31079,1.09948,2.2098,1.7424,0.00901776,0.00901776,0.00901776
206,10257.2,0.64816,0.71565,1.20192,0.42378,0.41139,0.41431,0.30522,1.10175,2.20848,1.74504,0.00900844,0.00900844,0.00900844
207,10306.8,0.64544,0.72053,1.20311,0.43878,0.41076,0.41502,0.30856,1.10089,2.20021,1.74784,0.00899908,0.00899908,0.00899908
208,10356.1,0.64094,0.71459,1.20541,0.40706,0.41619,0.40931,0.30582,1.10152,2.22305,1.74915,0.00898969,0.00898969,0.00898969
209,10405.6,0.63869,0.73065,1.20048,0.42703,0.42358,0.41042,0.30597,1.10439,2.19571,1.75072,0.00898025,0.00898025,0.00898025
210,10454.9,0.64214,0.7203,1.20071,0.45273,0.39822,0.40978,0.3061,1.10616,2.20192,1.75893,0.00897078,0.00897078,0.00897078
211,10504.1,0.64472,0.77022,1.20699,0.44337,0.41495,0.41309,0.30632,1.10335,2.19264,1.7558,0.00896127,0.00896127,0.00896127
212,10553.5,0.64694,0.72167,1.20668,0.46003,0.42081,0.41805,0.30923,1.10224,2.17801,1.75123,0.00895172,0.00895172,0.00895172
213,10603.1,0.64113,0.7115,1.19945,0.46083,0.4297,0.42094,0.31189,1.09837,2.18062,1.75133,0.00894213,0.00894213,0.00894213
